CustomerID,Probability
6000-UKLWI,1.25
2079-FBMZK,57.21
6332-FBZRI,1.34
2096-XOTMO,9.42
3266-FTKHB,4.26
8221-EQDGL,7.11
2346-LOCWC,0.49
6608-QQLVK,52.0
0298-XACET,2.49
7560-QJAVJ,1.4
2995-YWTCD,6.8
3551-HUAZH,77.25
9137-UIYPG,34.07
2809-ZMYOQ,64.32
5084-OOVCJ,13.64
0254-WWRKD,1.4
7727-SHVZV,14.92
6302-JGYRJ,12.59
5339-PXDVH,58.35
2205-LPVGL,6.45
8782-NUUOL,2.38
3685-YLCMQ,24.51
7601-WFVZV,19.54
4609-KNNWG,2.46
4868-AADLV,15.71
9529-OFXHY,48.65
8634-MPHTR,58.51
2669-QVCRG,23.68
2478-EEWWM,19.45
9174-IHETN,6.07
2233-TXSIU,14.96
9644-UMGQA,34.52
3256-EZDBI,10.77
8761-NSOBC,27.7
0419-YAAPX,24.44
8413-VONUO,66.21
0872-CASZJ,3.49
4726-DLWQN,10.64
8164-OCKUJ,0.48
3094-JOJAI,43.46
9494-MRNYX,60.02
2599-CZABP,21.64
7945-PRBVF,1.81
4544-RXFMG,22.46
0859-YGKFW,5.09
1150-FTQGN,7.65
9223-UCPVT,70.82
7196-LIWRH,7.69
5448-VWNAM,15.87
1177-XZBJL,1.76
3518-FSTWG,11.35
9330-VOFSZ,13.37
4351-QLCSU,48.55
0939-EREMR,16.07
9389-ACWBI,46.92
5419-JPRRN,80.46
3644-QXEHN,59.96
2911-IJORQ,8.7
5921-NGYRH,9.37
2100-BDNSN,35.03
5998-DZLYR,9.75
0488-GSLFR,70.18
9318-NKNFC,25.16
3985-HOYPM,3.58
9728-FTTVZ,70.16
9548-LERKT,3.2
6576-FBXOJ,30.21
4310-KEDTB,25.74
7254-IQWOZ,69.16
2474-BRUCM,45.17
4062-HBMOS,44.15
0742-NXBGR,65.17
2676-ISHSF,19.58
9236-NDUCW,6.94
4753-PADAS,18.81
6103-QCKFX,3.78
7781-EWARA,3.41
6110-OHIHY,63.92
7018-FPXHH,1.7
5889-LFOLL,72.21
5708-EVONK,18.49
8708-XPXHZ,55.04
0616-ATFGB,65.25
0572-ZJKLT,7.41
5135-RDDQL,1.42
1353-LJWEM,28.76
1794-SWWKL,25.27
6166-YIPFO,2.83
7016-BPGEU,25.87
6876-ADESB,39.72
9332-GYWLO,42.67
1963-SVUCV,45.15
4184-VODJZ,17.97
0220-EBGCE,72.7
1092-WPIVQ,4.97
7233-IOQNP,6.37
2834-JKOOW,9.79
2754-VDLTR,66.57
2400-FEQME,0.56
3190-XFANI,20.41
7551-DACSP,31.17
4957-SREEC,0.25
7235-NXZCP,69.31
0230-UBYPQ,1.69
4923-ADWXJ,19.77
1763-KUAAW,6.93
1104-TNLZA,59.32
5195-KPUNQ,9.54
0520-FDVVT,29.52
3439-GVUSX,50.39
1444-VVSGW,6.84
5712-PTIWW,57.8
5949-HGVJL,30.01
5203-XEHAX,7.98
1635-HDGFT,3.48
3315-TOTBP,54.24
8050-XGRVL,1.35
6661-HBGWL,48.79
1518-VOWAV,41.87
9828-QHFBK,21.43
3908-MKIMJ,2.57
5012-YSPJJ,8.22
5909-ECHUI,60.85
1309-BXVOQ,62.93
6728-VOIFY,21.47
9317-WZPGV,71.67
4891-NLUBA,4.06
2856-HYAPG,62.86
8969-PRHFK,5.41
0661-KQHNK,8.92
8709-KRDVL,59.68
4488-PSYCG,10.5
1427-VERSM,32.65
9801-NOSHQ,3.55
6339-YPSAH,61.48
3621-CEOVK,76.41
6906-ANDWJ,52.84
2159-TURXX,16.2
1548-FEHVL,31.2
3795-CAWEX,6.41
6215-NQCPY,65.02
5647-URDKA,6.02
2229-DPMBI,6.36
9626-WEQRM,44.77
2188-SXWVT,4.23
6258-PVZWJ,2.66
1094-BKOSX,5.45
6969-MVBAI,75.38
2978-XXSOG,15.67
2342-CKIAO,19.53
6953-PBDIN,1.67
3898-BSJYF,11.58
3938-YFPXD,1.58
7696-AMHOD,6.05
2453-SAFNS,4.36
9558-IHEZX,7.96
9617-UDPEU,6.19
6340-DACFT,0.75
4955-VCWBI,1.41
6813-GZQCG,1.8
7426-GSWPO,24.26
3389-KTRXV,3.96
3118-UHVVQ,0.51
1031-IIDEO,70.27
5832-XKAES,59.26
3205-MXZRA,7.96
4701-AHWMW,13.24
8317-BVKSO,20.0
5702-KVQRD,2.75
0083-PIVIK,2.81
9210-IAHGH,39.14
6169-PGNCD,1.65
0023-XUOPT,59.36
4592-IWTJI,35.4
4909-JOUPP,8.22
4657-FWVFY,34.5
2257-BOVXD,33.44
7729-JTEEC,49.65
7632-MNYOY,12.2
6518-LGAOV,52.42
7242-QZLXF,63.53
4576-CSAJH,9.0
1000-AJSLD,25.23
9696-RMYBA,61.02
8690-UPCZI,6.12
1062-LHZOD,58.28
9770-LXDBK,18.73
4086-WITJG,0.23
8344-WFMFH,36.41
9600-NAXZN,52.8
8822-KNBHV,7.86
8404-FYDIB,30.68
2791-SFVEW,15.27
6457-USBER,74.41
6762-NSODU,0.91
4662-EKDPQ,48.68
9248-OJYKK,77.36
9888-ZCUMM,2.58
3398-FSHON,71.03
3319-DWOEP,77.79
1074-WVEVG,0.75
9979-RGMZT,48.52
6437-UDQJM,3.69
1226-IENZN,66.57
2108-GLPQB,20.79
9259-PACGQ,10.3
4415-IJZTP,75.02
1465-VINDH,62.89
5474-LAMUQ,4.28
3468-DRVQJ,19.75
1122-YJBCS,1.36
4990-ALDGW,0.55
4816-OKWNX,14.25
3315-IKYZQ,6.99
2810-FTLEM,28.17
4747-LCAQL,14.89
3411-WLRSQ,62.68
0898-XCGTF,22.32
8006-PYCSW,19.52
8249-THVEC,0.89
8722-PRFDV,1.67
2164-SOQXL,7.9
4020-KIUDI,14.32
5850-BDWCY,16.46
2038-YSEZE,8.04
0827-ITJPH,2.17
8799-OXZMD,26.71
1925-TIBLE,75.41
1705-GUHPV,0.59
4779-ZGICK,1.07
0048-PIHNL,1.27
0818-OCPZO,52.98
3967-KXAPS,1.74
1447-GIQMR,70.51
3704-IEAXF,1.56
6810-VCAEX,2.34
0674-EYYZV,58.29
4480-MBMLB,36.13
1395-OFUWC,8.45
0822-QGCXA,31.66
0872-NXJYS,69.69
2832-KJCRD,50.41
3588-WSTTJ,56.14
4075-WKNIU,26.18
5090-EMGTC,10.39
2346-CZYIL,2.52
3798-EPWRR,49.4
6258-NGCNG,18.55
4186-ZBUEW,10.12
5274-XHAKY,26.18
1442-BQPVU,41.37
3978-YNKDD,3.32
4940-KHCWD,1.1
9412-ARGBX,7.89
1389-CXMLU,71.97
9589-ABEPT,6.41
9388-ZEYVT,9.28
0305-SQECB,15.86
7605-SNLQG,10.6
4670-TABXH,9.13
5561-NWEVX,71.61
0064-SUDOG,5.47
8561-NMTBD,12.62
5161-XEUVX,13.33
8292-FRFZQ,3.85
8591-NXRCV,11.85
7895-VONWT,52.11
4526-RMTLL,11.95
6253-GNHWH,0.73
4566-NECEV,65.29
8080-POTJR,16.15
6906-MPARY,14.42
3662-FXJFO,0.92
8107-RZLNV,13.32
0516-OOHAR,24.36
2027-CWDNU,50.29
2737-WFVYW,75.66
9912-OMZDS,26.89
3733-ZEECP,22.31
7878-RTCZG,20.34
2452-MRMZF,0.67
2272-QAGFO,69.2
7103-IPXPJ,23.16
4342-HFXWS,2.24
3545-CNWRG,45.23
1785-BPHTP,38.9
4989-LIXVT,30.79
7315-WYOAW,59.54
1173-XZPYF,70.64
9850-OWRHQ,66.79
3768-NLUBH,42.26
8676-TRMJS,56.78
2509-TFPJU,0.38
9530-GRMJG,4.18
6898-RBTLU,4.51
5481-NTDOH,17.79
2068-WWXQZ,1.02
7359-SSBJK,1.51
2061-VVFST,4.26
0685-MLYYM,66.17
0749-IRGQE,63.02
2380-DAMQP,7.84
2256-YLYLP,2.43
1272-ILHFG,5.68
0164-XAIRP,4.52
5666-CYCYZ,55.96
4011-ARPHK,10.54
8182-PNAGI,19.74
6365-HITVU,1.16
7558-IMLMT,0.42
9488-FYQAU,12.8
3590-TCXTB,19.58
6994-KERXL,56.69
7957-RYHQD,20.39
2180-DXNEG,70.2
1960-UOTYM,3.67
2740-JFBOK,28.18
6500-JVEGC,7.03
5515-AKOAJ,39.22
8976-OQHGT,20.98
5245-VDBUR,3.39
6230-BSUXY,77.43
8469-SNFFH,1.53
2144-ESWKO,5.85
1241-FPMOF,0.71
9928-BZVLZ,12.59
4114-QMKVN,3.23
2775-SEFEE,21.0
9003-CPATH,31.37
1754-GKYPY,60.95
5294-CDGWY,6.82
7956-XQWGU,7.66
1591-MQJTP,19.79
5295-PCJOO,34.96
2369-FEVNO,25.22
9863-JZAIC,13.84
7471-MQPOS,3.08
7660-HDPJV,70.16
5115-SQAAU,0.56
9845-QOMAD,5.97
7672-VFMXZ,3.43
9739-JLPQJ,5.1
9916-AYHTC,0.85
3855-ONCAR,60.45
1488-SYSFC,8.67
7931-PXHFC,7.49
3990-QYKBE,63.92
0970-QXPXW,20.33
3259-KNMRR,7.84
6120-RJKLU,2.89
9572-WUKSB,57.04
5893-KCLGT,0.32
0076-LVEPS,10.03
3640-JQGJG,23.75
4919-MOAVT,56.02
1596-OQSPS,31.63
9867-XOBQA,6.08
9546-KDTRB,12.05
3090-HAWSU,9.64
9820-RMCQV,19.07
3174-RKMOW,45.04
1760-CAZHT,5.5
7839-QRKXN,26.17
8441-SHIPE,0.72
5204-QZXPU,49.35
4597-ELFTS,1.5
1320-GVNHT,7.51
1047-RNXZV,1.14
3541-ZNUHK,18.63
8450-JOVAH,28.65
8725-JEDFD,35.79
7562-UXTPG,50.52
8071-SBTRN,9.72
1113-IUJYX,20.21
6668-CNMFP,34.79
5626-MGTUK,47.27
5681-LLOEI,9.7
8212-DJRCH,48.87
4323-OHFOW,15.37
4933-BSAIP,1.47
2030-BTZRO,8.88
1116-DXXDF,21.61
9274-CNFMO,70.18
7758-XKCBS,40.61
8992-JQYUN,75.85
6563-VNPMN,13.88
0617-AQNWT,2.24
2267-WTPYD,25.21
0270-THENM,0.67
2446-PLQVO,69.2
4707-MAXGU,0.38
2710-WYVXG,9.68
3005-NFMTA,40.77
6300-BWMJX,21.11
8784-CGILN,56.97
5389-FFVKB,44.98
7009-LGECI,32.94
8444-WRIDW,16.74
5022-KVDQT,53.02
7976-CICYS,22.11
1036-GUDCL,4.3
2005-DWQZJ,6.42
8148-WOCMK,5.9
7815-PDTHL,2.35
9451-LPGOO,75.38
9173-IVZVP,0.66
9129-UXERG,54.99
3635-JBPSG,25.95
7964-ZRKKG,11.84
5868-YWPDW,72.11
6229-LSCKB,72.39
2025-JKFWI,58.2
4078-SAYYN,76.42
1724-IQWNM,22.2
8217-QYOHV,22.0
5546-QUERU,9.22
9940-HPQPG,39.94
6897-UUBNU,22.67
6127-IYJOZ,48.3
6618-RYATB,66.2
8930-XOTDP,23.95
5916-QEWPT,46.14
5060-TQUQN,28.24
0531-XBKMM,0.76
8465-SBRXP,15.85
2408-PSJVE,6.58
9079-YEXQJ,30.17
9700-ZCLOT,18.72
8738-JOKAR,4.19
4534-WGCIR,0.68
1930-WNXSB,29.16
2685-SREOM,61.34
3508-CFVZL,4.92
0402-CQAJN,45.99
6692-UDPJC,58.68
1273-MTETI,79.9
0657-DOGUM,4.13
5480-HPRRX,62.55
8792-AOROI,10.22
0295-PPHDO,81.23
5146-YYFRZ,0.34
1195-OIYEJ,69.54
5906-CVLHP,3.29
3452-SRFEG,26.63
4070-OKWVH,24.69
5297-MDOIR,6.48
6369-MCAKO,2.45
4926-UMJZD,13.48
6848-HJTXY,0.41
6341-AEVKX,13.89
4501-EQDRN,55.16
2990-HWIML,75.32
0682-USIXD,50.34
6976-BWGLQ,0.35
7078-NVFAM,18.64
8065-QBYTO,6.83
2133-TSRRM,31.1
7384-GHBPI,72.0
7603-USHJS,51.99
7234-FECYN,74.96
2511-ALLCS,2.25
3191-CSNMG,69.95
7952-OBOYL,51.51
7470-DYNOE,9.04
7853-OETYL,55.86
1545-ACTAS,17.34
5876-HZVZM,18.65
1400-MMYXY,80.47
5126-RCXYW,2.79
3085-QUOZK,37.18
2363-BJLSL,7.2
1956-YIFGE,32.89
3926-CUQZX,45.26
7921-LMDFQ,25.27
2925-MXLSX,14.85
5820-PTRYM,3.04
9609-BENEA,13.46
6211-WHMYA,8.5
4459-BBGHE,41.16
9945-PSVIP,3.6
1041-RXHRA,21.22
1750-CSKKM,36.45
9108-EJFJP,31.71
0530-IJVDB,8.05
0508-SQWPL,0.75
2215-ZAFGX,72.05
8213-TAZPM,12.35
7142-HVGBG,56.3
1304-SEGFY,17.77
7242-EDTYC,0.94
2904-GGUAZ,4.46
8267-ZNYVZ,25.48
5136-GFPMB,23.58
2595-KIWPV,2.13
5243-SAOTC,21.07
9398-MMQTO,45.69
7619-PLRLP,4.28
6457-GIRWB,69.14
6508-NJYRO,6.55
1450-SKCVI,20.22
4710-NKCAW,16.19
5306-BVTKJ,4.09
0357-NVCRI,5.67
5570-PTWEH,66.79
2371-KFUOG,8.79
0463-ZSDNT,41.99
6502-MJQAE,69.15
6257-DTAYD,9.12
4616-ULAOA,10.42
7693-LCKZL,65.12
7746-AWNQW,20.39
5996-EBTKM,2.7
2758-RNWXS,19.28
2314-TNDJQ,0.84
2405-LBMUW,2.62
3454-JFUBC,0.5
0032-PGELS,39.43
9039-ZVJDC,23.23
6797-LNAQX,8.28
9013-AQORL,9.67
2898-MRKPI,14.64
2750-BJLSB,17.36
3648-GZPHF,9.46
2075-RMJIK,28.39
9588-YRFHY,1.14
6394-MFYNG,41.74
1564-NTYXF,75.46
9364-YKUVW,13.98
5392-AKEMH,42.05
2451-YMUXS,1.33
3914-FDRHP,49.22
3078-ZKNTS,7.07
1024-KPRBB,28.96
4690-PKDQG,49.39
8155-IBNHG,47.96
0886-QGENL,56.39
9547-ITEFG,61.98
1264-FUHCX,9.03
7789-CRUVC,12.23
6598-KELSS,4.52
8739-WWKDU,59.95
8685-WHQPW,54.83
4745-LSPLO,19.59
8083-YTZES,71.73
7240-FQLHE,55.18
6664-FPDAC,28.7
9972-VAFJJ,16.56
0422-UXFAP,36.23
1904-WAJAA,7.88
5130-YPIRV,2.05
2843-CQMEG,19.33
6439-PKTRR,1.46
5351-QESIO,46.25
0786-VSSUD,44.95
5568-DMXZS,37.37
8468-FZTOE,1.4
6633-SYEUS,23.92
6447-GORXK,15.59
6967-PEJLL,7.43
3976-BWUCK,36.14
5981-ZVXOT,37.31
1684-FLBGS,20.98
1389-WNUIB,16.77
0376-OIWME,43.44
3585-ISXZP,65.8
0218-QNVAS,10.95
6583-QGCSI,42.17
0804-YGEQV,2.73
7164-BPTUT,2.04
4174-LPGTI,6.3
2523-EWWZL,45.27
0928-XUTSN,66.49
2108-XWMPY,40.51
0052-YNYOT,0.66
6304-IJFSQ,37.27
9586-JGQKH,12.66
4501-VCPFK,22.61
6075-SLNIL,39.15
9347-AERRL,4.38
0093-XWZFY,42.36
2274-XUATA,2.4
1980-KXVPM,69.34
7703-ZEKEF,56.23
0723-DRCLG,79.21
5482-NUPNA,20.69
6691-CCIHA,4.37
1685-BQULA,37.19
9053-EJUNL,42.96
0666-UXTJO,41.04
1471-GIQKQ,41.79
4807-IZYOZ,0.83
1122-JWTJW,58.34
9710-NJERN,1.48
9837-FWLCH,19.96
1699-HPSBG,24.3
7203-OYKCT,20.76
1035-IPQPU,43.38
7398-LXGYX,22.06
2823-LKABH,51.16
8775-CEBBJ,37.63
0550-DCXLH,23.11
9281-CEDRU,1.25
2235-DWLJU,75.44
0871-OPBXW,25.16
3605-JISKB,2.88
6894-LFHLY,77.33
9767-FFLEM,26.84
0639-TSIQW,15.36
8456-QDAVC,49.95
7750-EYXWZ,30.97
2569-WGERO,0.38
6840-RESVB,12.39
2234-XADUH,13.71
4801-JZAZL,43.24
8361-LTMKD,69.13
3186-AJIEK,6.23
